timestamp,anno,trimestre,materia,pagina,scaricati,skip_server,skip_local,skip_meta
2026-07-15T14:55:38,S2,2,S2 lug-dic,2025,2,D040,36,10,0,0,0
2026-07-15T14:55:39,S2,2,S2 lug-dic,2025,2,D040,37,0,0,10,0
2026-07-15T14:56:30,S2,2,S2 lug-dic,2025,2,D040,38,10,0,0,0
2026-07-15T14:56:31,S2,2,S2 lug-dic,2025,2,D040,39,0,0,10,0
2026-07-15T14:57:20,S2,2,S2 lug-dic,2025,2,D040,40,10,0,0,0
2026-07-15T14:57:21,S2,2,S2 lug-dic,2025,2,D040,41,0,0,10,0
2026-07-15T14:57:23,S2,2,S2 lug-dic,2025,2,D040,42,0,0,10,0
2026-07-15T14:57:24,S2,2,S2 lug-dic,2025,2,D040,43,0,0,10,0
2026-07-15T14:57:54,S1,1,S1 gen-giu,2025,1,B050,1,0,0,10,0
2026-07-15T14:57:55,S1,1,S1 gen-giu,2025,1,B050,2,0,0,10,0
2026-07-15T14:57:58,S1,1,S1 gen-giu,2025,1,B050,3,0,0,10,0
2026-07-15T14:58:17,S2,2,S2 lug-dic,2025,2,D040,44,10,0,0,0
2026-07-15T14:58:54,S1,1,S1 gen-giu,2025,1,B050,4,10,0,0,0
2026-07-15T14:58:56,S1,1,S1 gen-giu,2025,1,B050,5,0,0,10,0
2026-07-15T14:58:57,S1,1,S1 gen-giu,2025,1,B050,6,0,0,10,0
2026-07-15T14:59:00,S1,1,S1 gen-giu,2025,1,B050,7,0,0,10,0
2026-07-15T14:59:01,S1,1,S1 gen-giu,2025,1,B050,8,0,0,10,0
2026-07-15T14:59:03,S1,1,S1 gen-giu,2025,1,B050,9,0,0,10,0
2026-07-15T14:59:04,S1,1,S1 gen-giu,2025,1,B050,10,0,0,10,0
2026-07-15T14:59:06,S1,1,S1 gen-giu,2025,1,B050,11,0,0,10,0
2026-07-15T14:59:07,S1,1,S1 gen-giu,2025,1,B050,12,0,0,10,0
2026-07-15T14:59:12,S2,2,S2 lug-dic,2025,2,D040,45,10,0,0,0
2026-07-15T14:59:28,S1,1,S1 gen-giu,2025,1,B050,1,0,0,10,0
2026-07-15T14:59:28,S1,1,S1 gen-giu,2025,1,B050,2,0,0,10,0
2026-07-15T14:59:46,S1,1,S1 gen-giu,2025,1,B050,1,0,0,10,0
2026-07-15T14:59:47,S1,1,S1 gen-giu,2025,1,B050,2,0,0,10,0
2026-07-15T14:59:48,S1,1,S1 gen-giu,2025,1,B050,3,0,0,10,0
2026-07-15T14:59:51,S1,1,S1 gen-giu,2025,1,B050,4,0,0,10,0
2026-07-15T14:59:52,S1,1,S1 gen-giu,2025,1,B050,5,0,0,10,0
2026-07-15T14:59:53,S1,1,S1 gen-giu,2025,1,B050,6,0,0,10,0
2026-07-15T14:59:55,S1,1,S1 gen-giu,2025,1,B050,7,0,0,10,0
2026-07-15T14:59:59,S1,1,S1 gen-giu,2025,1,B050,8,0,0,10,0
2026-07-15T15:00:00,S1,1,S1 gen-giu,2025,1,B050,9,0,0,10,0
2026-07-15T15:00:00,S2,2,S2 lug-dic,2025,2,D040,46,10,0,0,0
2026-07-15T15:00:01,S1,1,S1 gen-giu,2025,1,B050,10,0,0,10,0
2026-07-15T15:00:02,S2,2,S2 lug-dic,2025,2,D040,47,0,0,0,10
2026-07-15T15:00:03,S1,1,S1 gen-giu,2025,1,B050,11,0,0,10,0
2026-07-15T15:00:04,S1,1,S1 gen-giu,2025,1,B050,12,0,0,10,0
2026-07-15T15:01:05,S1,1,S1 gen-giu,2025,1,B050,13,10,0,0,0
2026-07-15T15:01:07,S1,1,S1 gen-giu,2025,1,B050,14,0,0,0,10
2026-07-15T15:01:08,S2,2,S2 lug-dic,2025,2,D040,48,10,0,0,0
2026-07-15T15:01:09,S2,2,S2 lug-dic,2025,2,D040,49,0,0,0,10
2026-07-15T15:02:14,S1,1,S1 gen-giu,2025,1,B050,15,10,0,0,0
2026-07-15T15:02:14,S2,2,S2 lug-dic,2025,2,D040,50,10,0,0,0
2026-07-15T15:02:15,S1,1,S1 gen-giu,2025,1,B050,16,0,0,10,0
2026-07-15T15:02:16,S1,1,S1 gen-giu,2025,1,B050,17,0,0,10,0
2026-07-15T15:03:10,S2,2,S2 lug-dic,2025,2,D040,51,10,0,0,0
2026-07-15T15:03:13,S1,1,S1 gen-giu,2025,1,B050,18,10,0,0,0
2026-07-15T15:03:15,S1,1,S1 gen-giu,2025,1,B050,19,0,0,10,0
2026-07-15T15:03:16,S1,1,S1 gen-giu,2025,1,B050,20,0,0,10,0
2026-07-15T15:03:17,S1,1,S1 gen-giu,2025,1,B050,21,0,0,10,0
2026-07-15T15:03:19,S1,1,S1 gen-giu,2025,1,B050,22,0,0,8,2
2026-07-15T15:03:32,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T15:03:33,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T15:03:35,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T15:03:53,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T15:03:54,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T15:04:03,S1,1,S1 gen-giu,2025,1,B050,23,10,0,0,0
2026-07-15T15:04:04,S1,1,S1 gen-giu,2025,1,B050,24,0,0,10,0
2026-07-15T15:04:10,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T15:04:11,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T15:04:13,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T15:04:14,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T15:04:16,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T15:04:18,S2,2,S2 lug-dic,2025,2,D040,6,0,0,10,0
2026-07-15T15:04:20,S2,2,S2 lug-dic,2025,2,D040,7,0,0,10,0
2026-07-15T15:04:21,S2,2,S2 lug-dic,2025,2,D040,8,0,0,10,0
2026-07-15T15:04:23,S2,2,S2 lug-dic,2025,2,D040,9,0,0,10,0
2026-07-15T15:04:25,S2,2,S2 lug-dic,2025,2,D040,10,0,0,10,0
2026-07-15T15:04:26,S2,2,S2 lug-dic,2025,2,D040,11,0,0,10,0
2026-07-15T15:04:28,S2,2,S2 lug-dic,2025,2,D040,12,0,0,10,0
2026-07-15T15:04:29,S2,2,S2 lug-dic,2025,2,D040,13,0,0,10,0
2026-07-15T15:04:30,S2,2,S2 lug-dic,2025,2,D040,14,0,0,10,0
2026-07-15T15:04:32,S2,2,S2 lug-dic,2025,2,D040,15,0,0,10,0
2026-07-15T15:04:33,S2,2,S2 lug-dic,2025,2,D040,16,0,0,10,0
2026-07-15T15:04:34,S2,2,S2 lug-dic,2025,2,D040,17,0,0,10,0
2026-07-15T15:04:35,S2,2,S2 lug-dic,2025,2,D040,18,0,0,9,1
2026-07-15T15:04:37,S2,2,S2 lug-dic,2025,2,D040,19,0,0,10,0
2026-07-15T15:04:39,S2,2,S2 lug-dic,2025,2,D040,20,0,0,10,0
2026-07-15T15:04:40,S2,2,S2 lug-dic,2025,2,D040,21,0,0,10,0
2026-07-15T15:04:42,S2,2,S2 lug-dic,2025,2,D040,22,0,0,10,0
2026-07-15T15:04:43,S2,2,S2 lug-dic,2025,2,D040,23,0,0,10,0
2026-07-15T15:04:45,S2,2,S2 lug-dic,2025,2,D040,24,0,0,10,0
2026-07-15T15:04:48,S2,2,S2 lug-dic,2025,2,D040,25,0,0,10,0
2026-07-15T15:04:49,S2,2,S2 lug-dic,2025,2,D040,26,0,0,10,0
2026-07-15T15:04:50,S2,2,S2 lug-dic,2025,2,D040,27,0,0,10,0
2026-07-15T15:04:51,S1,1,S1 gen-giu,2025,1,B050,25,10,0,0,0
2026-07-15T15:04:51,S2,2,S2 lug-dic,2025,2,D040,28,0,0,10,0
2026-07-15T15:04:53,S2,2,S2 lug-dic,2025,2,D040,29,0,0,10,0
2026-07-15T15:04:53,S2,2,S2 lug-dic,2025,2,D040,30,0,0,10,0
2026-07-15T15:05:33,S1,1,S1 gen-giu,2025,1,B050,26,10,0,0,0
2026-07-15T15:05:34,S1,1,S1 gen-giu,2025,1,B050,27,0,0,0,10
2026-07-15T15:06:21,S1,1,S1 gen-giu,2025,1,B050,28,10,0,0,0
2026-07-15T15:06:22,S1,1,S1 gen-giu,2025,1,B050,29,0,0,0,10
2026-07-15T15:07:07,S1,1,S1 gen-giu,2025,1,B050,30,10,0,0,0
2026-07-15T15:07:08,S1,1,S1 gen-giu,2025,1,B050,31,0,0,0,10
2026-07-15T15:07:53,S1,1,S1 gen-giu,2025,1,B050,32,10,0,0,0
2026-07-15T15:07:54,S1,1,S1 gen-giu,2025,1,B050,33,0,0,0,10
2026-07-15T15:10:29,S1,1,S1 gen-giu,2025,1,B050,1,0,0,10,0
2026-07-15T15:10:31,S1,1,S1 gen-giu,2025,1,B050,2,0,0,10,0
2026-07-15T15:10:32,S1,1,S1 gen-giu,2025,1,B050,3,0,0,10,0
2026-07-15T15:10:34,S1,1,S1 gen-giu,2025,1,B050,4,0,0,10,0
2026-07-15T15:10:37,S1,1,S1 gen-giu,2025,1,B050,5,0,0,10,0
2026-07-15T15:10:38,S1,1,S1 gen-giu,2025,1,B050,6,0,0,10,0
2026-07-15T15:10:40,S1,1,S1 gen-giu,2025,1,B050,7,0,0,10,0
2026-07-15T15:10:42,S1,1,S1 gen-giu,2025,1,B050,8,0,0,10,0
2026-07-15T15:10:44,S1,1,S1 gen-giu,2025,1,B050,9,0,0,10,0
2026-07-15T15:10:45,S1,1,S1 gen-giu,2025,1,B050,10,0,0,10,0
2026-07-15T15:10:47,S1,1,S1 gen-giu,2025,1,B050,11,0,0,10,0
2026-07-15T15:10:48,S1,1,S1 gen-giu,2025,1,B050,12,0,0,10,0
2026-07-15T15:10:50,S1,1,S1 gen-giu,2025,1,B050,13,0,0,10,0
2026-07-15T15:10:52,S1,1,S1 gen-giu,2025,1,B050,14,0,0,10,0
2026-07-15T15:10:55,S1,1,S1 gen-giu,2025,1,B050,15,0,0,10,0
2026-07-15T15:10:55,S1,1,S1 gen-giu,2025,1,B050,16,0,0,10,0
2026-07-15T15:10:57,S1,1,S1 gen-giu,2025,1,B050,17,0,0,10,0
2026-07-15T15:10:58,S1,1,S1 gen-giu,2025,1,B050,18,0,0,10,0
2026-07-15T15:11:00,S1,1,S1 gen-giu,2025,1,B050,19,0,0,10,0
2026-07-15T15:11:02,S1,1,S1 gen-giu,2025,1,B050,20,0,0,10,0
2026-07-15T15:11:04,S1,1,S1 gen-giu,2025,1,B050,21,0,0,10,0
2026-07-15T15:11:05,S1,1,S1 gen-giu,2025,1,B050,22,0,0,8,2
2026-07-15T15:11:06,S1,1,S1 gen-giu,2025,1,B050,23,0,0,10,0
2026-07-15T15:11:08,S1,1,S1 gen-giu,2025,1,B050,24,0,0,10,0
2026-07-15T15:11:10,S1,1,S1 gen-giu,2025,1,B050,25,0,0,10,0
2026-07-15T15:11:11,S1,1,S1 gen-giu,2025,1,B050,26,0,0,10,0
2026-07-15T15:12:07,S1,1,S1 gen-giu,2025,1,B050,27,10,0,0,0
2026-07-15T15:12:09,S1,1,S1 gen-giu,2025,1,B050,28,0,0,0,10
2026-07-15T15:12:42,S2,2,S2 lug-dic,2025,2,E020,1,10,0,0,0
2026-07-15T15:12:43,S2,2,S2 lug-dic,2025,2,E020,2,0,0,0,10
2026-07-15T15:13:06,S1,1,S1 gen-giu,2025,1,B050,29,10,0,0,0
2026-07-15T15:13:08,S2,2,S2 lug-dic,2025,2,E020,3,4,0,0,0
2026-07-15T15:13:08,S1,1,S1 gen-giu,2025,1,B050,30,0,0,0,10
2026-07-15T15:14:02,S1,1,S1 gen-giu,2025,1,B050,31,10,0,0,0
2026-07-15T15:14:04,S1,1,S1 gen-giu,2025,1,B050,32,0,0,0,10
2026-07-15T15:14:21,S2,2,S2 lug-dic,2025,2,E010,1,10,0,0,0
2026-07-15T15:14:23,S2,2,S2 lug-dic,2025,2,E010,2,0,0,0,10
2026-07-15T15:15:04,S1,1,S1 gen-giu,2025,1,B050,33,10,0,0,0
2026-07-15T15:15:06,S1,1,S1 gen-giu,2025,1,B050,34,0,0,0,10
2026-07-15T15:15:34,S2,2,S2 lug-dic,2025,2,E010,3,10,0,0,0
2026-07-15T15:15:35,S2,2,S2 lug-dic,2025,2,E010,4,0,0,0,10
2026-07-15T15:16:09,S1,1,S1 gen-giu,2025,1,B050,35,10,0,0,0
2026-07-15T15:16:10,S1,1,S1 gen-giu,2025,1,B050,36,0,0,0,10
2026-07-15T15:16:42,S2,2,S2 lug-dic,2025,2,E010,5,10,0,0,0
2026-07-15T15:17:12,S1,1,S1 gen-giu,2025,1,B050,37,10,0,0,0
2026-07-15T15:17:40,S2,2,S2 lug-dic,2025,2,E010,6,10,0,0,0
2026-07-15T15:18:04,S1,1,S1 gen-giu,2025,1,B050,38,10,0,0,0
2026-07-15T15:18:05,S1,1,S1 gen-giu,2025,1,B050,39,0,0,0,10
2026-07-15T15:18:39,S2,2,S2 lug-dic,2025,2,E010,7,10,0,0,0
2026-07-15T15:19:27,S2,2,S2 lug-dic,2025,2,E010,8,8,0,0,2
2026-07-15T15:19:28,S2,2,S2 lug-dic,2025,2,E010,9,0,0,0,10
2026-07-15T15:20:05,S1,1,S1 gen-giu,2025,1,B050,1,0,0,10,0
2026-07-15T15:20:07,S1,1,S1 gen-giu,2025,1,B050,2,0,0,10,0
2026-07-15T15:20:09,S1,1,S1 gen-giu,2025,1,B050,3,0,0,10,0
2026-07-15T15:20:13,S1,1,S1 gen-giu,2025,1,B050,4,0,0,10,0
2026-07-15T15:20:15,S1,1,S1 gen-giu,2025,1,B050,5,0,0,10,0
2026-07-15T15:20:19,S1,1,S1 gen-giu,2025,1,B050,6,0,0,10,0
2026-07-15T15:20:21,S1,1,S1 gen-giu,2025,1,B050,7,0,0,10,0
2026-07-15T15:20:24,S1,1,S1 gen-giu,2025,1,B050,8,0,0,10,0
2026-07-15T15:20:27,S1,1,S1 gen-giu,2025,1,B050,9,0,0,10,0
2026-07-15T15:20:29,S1,1,S1 gen-giu,2025,1,B050,10,0,0,10,0
2026-07-15T15:20:31,S1,1,S1 gen-giu,2025,1,B050,11,0,0,10,0
2026-07-15T15:20:34,S2,2,S2 lug-dic,2025,2,E010,10,10,0,0,0
2026-07-15T15:20:35,S1,1,S1 gen-giu,2025,1,B050,12,0,0,10,0
2026-07-15T15:20:37,S1,1,S1 gen-giu,2025,1,B050,13,0,0,10,0
2026-07-15T15:20:43,S1,1,S1 gen-giu,2025,1,B050,14,0,0,10,0
2026-07-15T15:20:50,S1,1,S1 gen-giu,2025,1,B050,15,0,0,10,0
2026-07-15T15:20:52,S1,1,S1 gen-giu,2025,1,B050,16,0,0,10,0
2026-07-15T15:20:57,S1,1,S1 gen-giu,2025,1,B050,17,0,0,10,0
2026-07-15T15:20:59,S1,1,S1 gen-giu,2025,1,B050,18,0,0,10,0
2026-07-15T15:21:01,S1,1,S1 gen-giu,2025,1,B050,19,0,0,10,0
2026-07-15T15:21:05,S1,1,S1 gen-giu,2025,1,B050,20,0,0,10,0
2026-07-15T15:21:07,S2,2,S2 lug-dic,2025,2,E010,1,0,0,10,0
2026-07-15T15:21:07,S1,1,S1 gen-giu,2025,1,B050,21,0,0,10,0
2026-07-15T15:21:09,S1,1,S1 gen-giu,2025,1,B050,22,0,0,8,2
2026-07-15T15:21:12,S1,1,S1 gen-giu,2025,1,B050,23,0,0,10,0
2026-07-15T15:21:15,S1,1,S1 gen-giu,2025,1,B050,24,0,0,10,0
2026-07-15T15:21:18,S1,1,S1 gen-giu,2025,1,B050,25,0,0,10,0
2026-07-15T15:21:20,S1,1,S1 gen-giu,2025,1,B050,26,0,0,10,0
2026-07-15T15:21:23,S1,1,S1 gen-giu,2025,1,B050,27,0,0,10,0
2026-07-15T15:21:25,S1,1,S1 gen-giu,2025,1,B050,28,0,0,10,0
2026-07-15T15:21:28,S1,1,S1 gen-giu,2025,1,B050,29,0,0,10,0
2026-07-15T15:21:30,S1,1,S1 gen-giu,2025,1,B050,30,0,0,10,0
2026-07-15T15:21:33,S1,1,S1 gen-giu,2025,1,B050,31,0,0,10,0
2026-07-15T15:21:34,S1,1,S1 gen-giu,2025,1,B050,32,0,0,10,0
2026-07-15T15:21:37,S1,1,S1 gen-giu,2025,1,B050,33,0,0,10,0
2026-07-15T15:21:41,S2,2,S2 lug-dic,2025,2,E010,2,10,0,0,0
2026-07-15T15:21:43,S2,2,S2 lug-dic,2025,2,E010,3,0,0,10,0
2026-07-15T15:22:18,S1,1,S1 gen-giu,2025,1,B050,34,9,0,1,0
2026-07-15T15:22:20,S1,1,S1 gen-giu,2025,1,B050,35,0,0,0,10
2026-07-15T15:22:44,S2,2,S2 lug-dic,2025,2,E010,4,10,0,0,0
2026-07-15T15:22:45,S2,2,S2 lug-dic,2025,2,E010,5,0,0,0,10
2026-07-15T15:22:46,S2,2,S2 lug-dic,2025,2,E010,6,0,0,10,0
2026-07-15T15:22:47,S2,2,S2 lug-dic,2025,2,E010,7,0,0,10,0
2026-07-15T15:22:48,S2,2,S2 lug-dic,2025,2,E010,8,0,0,8,2
2026-07-15T15:23:00,S1,1,S1 gen-giu,2025,1,B050,36,10,0,0,0
2026-07-15T15:23:03,S1,1,S1 gen-giu,2025,1,B050,37,0,0,10,0
2026-07-15T15:23:05,S1,1,S1 gen-giu,2025,1,B050,38,0,0,10,0
2026-07-15T15:23:42,S2,2,S2 lug-dic,2025,2,E010,9,10,0,0,0
2026-07-15T15:23:43,S1,1,S1 gen-giu,2025,1,B050,39,10,0,0,0
2026-07-15T15:23:43,S2,2,S2 lug-dic,2025,2,E010,10,0,0,0,10
2026-07-15T15:24:13,S1,1,S1 gen-giu,2025,1,B050,40,7,0,3,0
2026-07-15T15:24:47,S2,2,S2 lug-dic,2025,2,E010,11,10,0,0,0
2026-07-15T15:24:49,S2,2,S2 lug-dic,2025,2,E010,12,0,0,0,10
2026-07-15T15:25:08,S1,1,S1 gen-giu,2025,1,B050,41,10,0,0,0
2026-07-15T15:25:46,S2,2,S2 lug-dic,2025,2,E010,13,9,0,0,1
2026-07-15T15:25:47,S2,2,S2 lug-dic,2025,2,E010,14,0,0,0,10
2026-07-15T15:26:07,S1,1,S1 gen-giu,2025,1,B050,42,10,0,0,0
2026-07-15T15:26:09,S1,1,S1 gen-giu,2025,1,B050,43,0,0,0,10
2026-07-15T15:26:53,S1,1,S1 gen-giu,2025,1,B050,44,10,0,0,0
2026-07-15T15:26:55,S2,2,S2 lug-dic,2025,2,E010,15,10,0,0,0
2026-07-15T15:26:56,S2,2,S2 lug-dic,2025,2,E010,16,0,0,0,10
2026-07-15T15:27:34,S1,1,S1 gen-giu,2025,1,B050,45,10,0,0,0
2026-07-15T15:28:10,S2,2,S2 lug-dic,2025,2,E010,17,10,0,0,0
2026-07-15T15:28:17,S1,1,S1 gen-giu,2025,1,B050,46,10,0,0,0
2026-07-15T15:29:12,S1,1,S1 gen-giu,2025,1,B050,47,10,0,0,0
2026-07-15T15:29:21,S2,2,S2 lug-dic,2025,2,E010,18,10,0,0,0
2026-07-15T15:29:22,S2,2,S2 lug-dic,2025,2,E010,19,0,0,0,10
2026-07-15T15:30:02,S1,1,S1 gen-giu,2025,1,B050,48,10,0,0,0
2026-07-15T15:30:28,S2,2,S2 lug-dic,2025,2,E010,20,10,0,0,0
2026-07-15T15:31:02,S1,1,S1 gen-giu,2025,1,B050,49,10,0,0,0
2026-07-15T15:31:37,S1,1,S1 gen-giu,2025,1,B050,1,0,0,10,0
2026-07-15T15:31:38,S1,1,S1 gen-giu,2025,1,B050,2,0,0,10,0
2026-07-15T15:31:38,S2,2,S2 lug-dic,2025,2,E010,21,10,0,0,0
2026-07-15T15:31:54,S1,1,S1 gen-giu,2025,1,B050,1,0,0,10,0
2026-07-15T15:31:55,S1,1,S1 gen-giu,2025,1,B050,2,0,0,10,0
2026-07-15T15:31:58,S1,1,S1 gen-giu,2025,1,B050,3,0,0,10,0
2026-07-15T15:31:59,S1,1,S1 gen-giu,2025,1,B050,4,0,0,10,0
2026-07-15T15:32:00,S2,2,S2 lug-dic,2025,2,E010,1,0,0,10,0
2026-07-15T15:32:00,S1,1,S1 gen-giu,2025,1,B050,5,0,0,10,0
2026-07-15T15:32:01,S2,2,S2 lug-dic,2025,2,E010,2,0,0,10,0
2026-07-15T15:32:02,S1,1,S1 gen-giu,2025,1,B050,6,0,0,10,0
2026-07-15T15:32:02,S2,2,S2 lug-dic,2025,2,E010,3,0,0,10,0
2026-07-15T15:32:03,S1,1,S1 gen-giu,2025,1,B050,7,0,0,10,0
2026-07-15T15:32:05,S1,1,S1 gen-giu,2025,1,B050,8,0,0,10,0
2026-07-15T15:32:06,S1,1,S1 gen-giu,2025,1,B050,9,0,0,10,0
2026-07-15T15:32:08,S1,1,S1 gen-giu,2025,1,B050,10,0,0,10,0
2026-07-15T15:32:09,S1,1,S1 gen-giu,2025,1,B050,11,0,0,10,0
2026-07-15T15:32:10,S1,1,S1 gen-giu,2025,1,B050,12,0,0,10,0
2026-07-15T15:32:12,S1,1,S1 gen-giu,2025,1,B050,13,0,0,10,0
2026-07-15T15:32:13,S1,1,S1 gen-giu,2025,1,B050,14,0,0,10,0
2026-07-15T15:32:15,S1,1,S1 gen-giu,2025,1,B050,15,0,0,10,0
2026-07-15T15:32:16,S1,1,S1 gen-giu,2025,1,B050,16,0,0,10,0
2026-07-15T15:32:17,S1,1,S1 gen-giu,2025,1,B050,17,0,0,10,0
2026-07-15T15:32:18,S1,1,S1 gen-giu,2025,1,B050,18,0,0,10,0
2026-07-15T15:32:19,S1,1,S1 gen-giu,2025,1,B050,19,0,0,10,0
2026-07-15T15:32:22,S1,1,S1 gen-giu,2025,1,B050,20,0,0,10,0
2026-07-15T15:32:23,S1,1,S1 gen-giu,2025,1,B050,21,0,0,10,0
2026-07-15T15:32:23,S2,2,S2 lug-dic,2025,2,E010,1,0,0,10,0
2026-07-15T15:32:24,S1,1,S1 gen-giu,2025,1,B050,22,0,0,8,2
2026-07-15T15:32:24,S2,2,S2 lug-dic,2025,2,E010,2,0,0,10,0
2026-07-15T15:32:26,S1,1,S1 gen-giu,2025,1,B050,23,0,0,10,0
2026-07-15T15:32:28,S1,1,S1 gen-giu,2025,1,B050,24,0,0,10,0
2026-07-15T15:32:29,S1,1,S1 gen-giu,2025,1,B050,25,0,0,10,0
2026-07-15T15:32:30,S1,1,S1 gen-giu,2025,1,B050,26,0,0,10,0
2026-07-15T15:32:31,S1,1,S1 gen-giu,2025,1,B050,27,0,0,10,0
2026-07-15T15:32:33,S1,1,S1 gen-giu,2025,1,B050,28,0,0,10,0
2026-07-15T15:32:34,S1,1,S1 gen-giu,2025,1,B050,29,0,0,10,0
2026-07-15T15:32:35,S1,1,S1 gen-giu,2025,1,B050,30,0,0,10,0
2026-07-15T15:32:37,S1,1,S1 gen-giu,2025,1,B050,31,0,0,10,0
2026-07-15T15:32:38,S1,1,S1 gen-giu,2025,1,B050,32,0,0,10,0
2026-07-15T15:32:40,S1,1,S1 gen-giu,2025,1,B050,33,0,0,10,0
2026-07-15T15:32:41,S1,1,S1 gen-giu,2025,1,B050,34,0,0,10,0
2026-07-15T15:32:43,S1,1,S1 gen-giu,2025,1,B050,35,0,0,10,0
2026-07-15T15:32:44,S1,1,S1 gen-giu,2025,1,B050,36,0,0,10,0
2026-07-15T15:32:45,S1,1,S1 gen-giu,2025,1,B050,37,0,0,10,0
2026-07-15T15:32:47,S1,1,S1 gen-giu,2025,1,B050,38,0,0,10,0
2026-07-15T15:32:49,S1,1,S1 gen-giu,2025,1,B050,39,0,0,10,0
2026-07-15T15:32:50,S1,1,S1 gen-giu,2025,1,B050,40,0,0,10,0
2026-07-15T15:32:51,S1,1,S1 gen-giu,2025,1,B050,41,0,0,10,0
2026-07-15T15:32:52,S1,1,S1 gen-giu,2025,1,B050,42,0,0,10,0
2026-07-15T15:33:33,S2,2,S2 lug-dic,2025,2,E010,2,0,0,10,0
2026-07-15T15:33:36,S1,1,S1 gen-giu,2025,1,B050,43,10,0,0,0
2026-07-15T15:33:38,S1,1,S1 gen-giu,2025,1,B050,44,0,0,0,10
2026-07-15T15:33:40,S1,1,S1 gen-giu,2025,1,B050,45,0,0,10,0
2026-07-15T15:33:41,S1,1,S1 gen-giu,2025,1,B050,46,0,0,10,0
2026-07-15T15:33:42,S2,2,S2 lug-dic,2025,2,E010,1,0,0,10,0
2026-07-15T15:33:43,S2,2,S2 lug-dic,2025,2,E010,2,0,0,10,0
2026-07-15T15:33:43,S1,1,S1 gen-giu,2025,1,B050,47,0,0,10,0
2026-07-15T15:33:44,S1,1,S1 gen-giu,2025,1,B050,48,0,0,10,0
2026-07-15T15:33:45,S2,2,S2 lug-dic,2025,2,E010,3,0,0,10,0
2026-07-15T15:33:46,S1,1,S1 gen-giu,2025,1,B050,49,0,0,10,0
2026-07-15T15:33:54,S2,2,S2 lug-dic,2025,2,E010,4,0,0,10,0
2026-07-15T15:34:05,S2,2,S2 lug-dic,2025,2,E010,5,0,0,10,0
2026-07-15T15:34:15,S2,2,S2 lug-dic,2025,2,E010,6,0,0,10,0
2026-07-15T15:34:23,S2,2,S2 lug-dic,2025,2,E010,7,0,0,10,0
2026-07-15T15:34:31,S1,1,S1 gen-giu,2025,1,B050,50,10,0,0,0
2026-07-15T15:34:32,S2,2,S2 lug-dic,2025,2,E010,8,0,0,8,2
2026-07-15T15:34:32,S1,1,S1 gen-giu,2025,1,B050,51,0,0,0,10
2026-07-15T15:34:34,S2,2,S2 lug-dic,2025,2,E010,9,0,0,10,0
2026-07-15T15:34:36,S2,2,S2 lug-dic,2025,2,E010,10,0,0,10,0
2026-07-15T15:34:38,S2,2,S2 lug-dic,2025,2,E010,11,0,0,10,0
2026-07-15T15:35:14,S1,1,S1 gen-giu,2025,1,B050,52,10,0,0,0
2026-07-15T15:36:02,S1,1,S1 gen-giu,2025,1,B050,53,10,0,0,0
2026-07-15T15:36:16,S2,2,S2 lug-dic,2025,2,E010,12,10,0,0,0
2026-07-15T15:36:19,S2,2,S2 lug-dic,2025,2,E010,13,0,0,9,1
2026-07-15T15:36:55,S1,1,S1 gen-giu,2025,1,B050,54,10,0,0,0
2026-07-15T15:36:57,S1,1,S1 gen-giu,2025,1,B050,55,0,0,0,10
2026-07-15T15:48:37,S1,1,S1 gen-giu,2025,1,D040,1,0,0,10,0
2026-07-15T15:48:48,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T15:48:50,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T15:48:58,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T15:49:06,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T15:49:15,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T15:49:17,S2,2,S2 lug-dic,2025,2,D040,6,0,0,10,0
2026-07-15T15:49:22,S1,1,S1 gen-giu,2025,1,D040,2,10,0,0,0
2026-07-15T15:49:26,S2,2,S2 lug-dic,2025,2,D040,7,0,0,10,0
2026-07-15T15:49:34,S2,2,S2 lug-dic,2025,2,D040,8,0,0,10,0
2026-07-15T15:49:36,S2,2,S2 lug-dic,2025,2,D040,9,0,0,10,0
2026-07-15T15:49:38,S2,2,S2 lug-dic,2025,2,D040,10,0,0,10,0
2026-07-15T15:49:40,S2,2,S2 lug-dic,2025,2,D040,11,0,0,10,0
2026-07-15T15:49:42,S2,2,S2 lug-dic,2025,2,D040,12,0,0,10,0
